id,title,slug,cover,summary,mediaHash,live,userId,userName,displayName,avatar,createdAt,appreciationsReceivedTotal,responseCount,subscribed,state,dataHash,sticky
QXJ0aWNsZTo2NTMz,透過文獻回顧探討電競研究走向與未來發展,透過文獻回顧探討電競研究走向與未來發展,NA,這篇論文是去年參加U-ACG研討會所創作，過了初選卻因為寫太久錯過後續的截止日期，所以就放在電腦裡好一陣子了，之前整理發現不如放出來透透氣。摘要 電子競技為雙方隊伍或個人彼此之間透過電腦遊戲擊敗對方而取得高額獎金池的活動...,zdpuB1d2t8BPpqWYSivFVJ9iRrsqUW3W6ELQ6tYE8G62CAhex,FALSE,VXNlcjo5Nzk,portraits1129,Wuu,NA,2019-06-20T15:04:00Z,NA,0,NA,active,QmYJU3xVfkuG2QaKnQ9F69z9hMTWftZuUvYtZD31zVfpsT,NA
QXJ0aWNsZTo2NTMy,Matters讓你停留的原因是什麼？,matters讓你停留的原因是什麼,NA,大家好，最近Matters放開了註冊，有越來越多的創作者和讀者進入，我們感到既興奮又緊張。我們知道，matters.news還遠不是一個完善的產品；但是，我們也相信，讓各位願意停留和關注的Matters，會有它迷人的地方。關於這個問題的答案，我們只能從各位得知。,zdpuAxHs9bMBajcH9dwT6NqaDUHvaQZpBzyUvGjG1iStJY9Qd,FALSE,VXNlcjo2,az,潔平,NA,2019-06-20T14:36:01Z,NA,15,NA,active,Qmf5Git4bGsFGYMGAG3nvYrLMgq6x32ir33bNVacXx2tEh,NA
QXJ0aWNsZTo2NTMx,新教只是运气好,新教只是运气好,NA,这个本来是对华文化的现代性？回复，只是想吐槽一下「新教伦理」，没想到写长了，就当文章发吧。保证了大规模经济合作的所谓“现代性”，的确多为新教伦理所定义。这个提法实在是太美国了…… 耶稣出生之前（教改前一千五百年），就已经有罗马共和国了，马路从马德里铺到亚历山大，有些路段今天还能用。,zdpuB2TzHhoQEpPxq8s5XnvfHwimpKZYdsXWdER8QiXKChv9w,FALSE,VXNlcjox,Andy,Andy,NA,2019-06-20T13:36:24Z,NA,1,NA,active,QmZHZYx6U1UEReiRhkjPqwHgGtdSPmeYVqgZ79oU6Njdrd,NA
QXJ0aWNsZTo2NTMw,《香港第一課》35. 普選可以解決香港所有問題嗎？,香港第一課-35-普選可以解決香港所有問題嗎,NA,普選是解決香港政制問題的其中一個必須條件。普選和香港政制就好像水和生命的關係：不是說有水就一定能健康生活，但沒有的話就肯定維持不了。同樣地，普選不足以解決香港所有的政制問題，但沒有普選則無法解決其中一個最關鍵的問題：政府缺乏認授和沒有輪替機會。,zdpuB1RZHjaQBRcoxCZ1t138g31aCqdGN4vnvcECy358wg8oX,FALSE,VXNlcjo0OA,leungkaichihk,梁啟智,NA,2019-06-20T12:36:19Z,NA,3,NA,active,QmewqCT7vsaV3bYsVpdhyaxjvCAVsMnWkvPZW2tYZAkmZw,NA
QXJ0aWNsZTo2NTI5,新东方学与伊斯兰哲学研究,新东方学与伊斯兰哲学研究,NA,"新东方学与伊斯兰哲学研究：穆罕默德·拉斯图姆教授访谈       穆罕默德·拉斯图姆 苏鲁什·沙赫里亚里/文 王立秋/译     译自Mohammed Rustom and SorooshShahriari, “Neo-Orientalism and the Study of I...",zdpuAuRUjrFdqLvFMpzXBELXztFxvyMsmEV6PvjqwaEUfxX9G,FALSE,VXNlcjoxODI0,levisliqiuwang,王立秋,NA,2019-06-20T12:19:50Z,NA,1,NA,active,QmYbqfaMCdx1TLBCFd8WauJSRUCF198Av3NE7pt1rGZApq,NA
QXJ0aWNsZTo2NTI4,海阔天空,海阔天空,NA,已经很长一段时间，我经常会单曲循环播放《海阔天空》。源于一篇文章，记忆略微模糊了：一个生长在海外的香港年轻人，并没有什么香港认同，只是成年后回香港生活一段时间。恰逢雨伞革命时间，他在一个小型演唱会现场，主唱最后说，十分抱歉更换了最后的曲目，要唱一首老歌，于是唱起《海阔天空》。,zdpuAzeorH9hH3tapvetcY8dnEUzRx58WDfGEEjwfCBPNLT39,FALSE,VXNlcjo1OQ,horse,horse,NA,2019-06-20T11:11:04Z,NA,1,NA,active,QmZP9ak51VMFNAd1iw5cAZgje66vmLa4xxVPo5fPCWGELj,NA
QXJ0aWNsZTo2NTI3,无题,无题,NA,如果有人问你发生了什么 请你告诉他们 年轻人朝气蓬勃又心有死志 年轻人彼此有友情爱情，并照顾老小 年轻人品格坚定而且有智慧 他们美好得像最蓝的天和最白的云  如果有人问你发生了什么 请你告诉他们 年轻人被击中，被喷洒 年轻人被一群机器冲过来围堵猛击 年轻人有倒地的，有喷血的 他们...,zdpuAniAEZLj2Gqm4SoRZt678dwqd7GJ1yesbUT4fTBqaMG8v,FALSE,VXNlcjo1OQ,horse,horse,NA,2019-06-20T11:08:02Z,NA,0,NA,active,QmUa7ib7RSxuHTxUcERo1iBvAMQMp5hSn5u5xSQKanCyr5,NA
QXJ0aWNsZTo2NTI2,一个反社会人格的“人生赢家”,一个反社会人格的-人生赢家,NA,最初知道这本书是在美亚的榜单上，《Bad Blood》接连几个月都是荣登榜首的畅销之冠。一个 19 岁从斯坦福退学的女生，一个天马行空的医疗设备创想，几乎不费吹灰之力便拿到的数十亿美金的融资，连默多克也是投资者之一。她就是伊丽莎白·霍姆斯（Elizabeth Holmes），福布斯榜曾评她为全球最年轻的“女亿万富翁”。,zdpuAofixoPY3zbX2RGCUQfnorBrRoPTMga6BxdzefsiGHD7F,FALSE,VXNlcjoxNzY5,ramonachanyuan,Ramonachan,NA,2019-06-20T10:54:14Z,NA,0,NA,active,QmRbxowTab6ACGn1ys2w22kzXKPmro2RT7jPcEAHcMkVAw,NA
QXJ0aWNsZTo2NTIz,华文化的现代性？,华文化的现代性,NA,这几日因机缘巧合，回到老家看望奶奶。夜里和叔叔聊天，聊起一些有趣的话题。叔叔深受韦伯影响，认为新教伦理是英美体制成型的动力。而中国，或者说华文化，没有类似新教伦理的精神支柱，很难形成具备现代性的国家。保证了大规模经济合作的所谓“现代性”，的确多为新教伦理所定义。,zdpuAzvm67w1zdPGsu1Xw2ZQ4C6mR4g1JQv7qUCNAuDuoK139,FALSE,VXNlcjo1NTk,guo,刘果,NA,2019-06-20T07:38:34Z,NA,6,NA,active,QmaX6hKhm2JV29sbZpkFiHtc6ruUQbE7qGThTJ4rUncNVG,NA
QXJ0aWNsZTo2NTIy,出版作者！四回選稿大挑戰！(第一回) 完滿結束！,出版作者-四回選稿大挑戰-第一回-完滿結束,NA,這個很挑釁性的圖畫是來自漫畫──《響~成為小說家的方法》 關於這個作品，有很多正反面意見，但正正因為她夠挑釁，所以才會激起不同的討論。不過，我想說的不是這種事。我只是想說圖中的那一句說話「書只有兩種，好看的及垃圾」。,zdpuAtoyzU2o85amMFEAwzgFxyhpy74dJu3nNtGQfqqVFSvk3,FALSE,VXNlcjo1MDk0,andy729hui,多媒體廢作人,NA,2019-06-20T06:08:26Z,NA,1,NA,active,QmeLneGmazzbfuPAeMRXX8rF5ympLkUbPwoiKoqPXy2y8R,NA
QXJ0aWNsZTo2NTIx,非進步派話題互助貼,非進步派話題互助貼,NA,Matters的主流觀點是「進步」的，進步派之外的聲音，無論是列寧派、毛派、鄧派、共和派、保守派、反動派、自由意志派、精英派還是國家主義派，都很少見，偶然出現，也上不來首頁，挺單調的。（當然，江派是有的，例如﻿@江泽民﻿ ……） 所以，我希望借這個帖子，試試設立一個子社區，鼓勵非進步派的話題討論。,zdpuB2fJ1pXq958EyY62nqEqURvgsGgx3orjgTcXa7nwq7Fpo,FALSE,VXNlcjox,Andy,Andy,NA,2019-06-20T06:07:45Z,NA,2,NA,active,QmPC98PCBzVwE9czYkLaHjLsNbn8atJ7iN1FFkQxpyiKkx,NA
QXJ0aWNsZTo2NTIw,该不该要求林郑月娥此时下台？然后呢？,该不该要求林郑月娥此时下台-然后呢,NA,【“反逃犯条例”再闹就可依据基本法宣布香港进入军事状态，封锁大陆领海领空，任何人财物不能进出，百万武警进驻，该抓的抓该杀的杀，直接实行一国一制。。】 这是我昨天在YouTube上看到的，播主为”中国青年随便聊郑国成“的一期视频的标题。发布日期为6月10号，正是在第一次游行结束，第二次游行还未发生的时候。,zdpuAwaogKFwC6KZJgpnjbogyYz1KPaHHPrqeD7JX9rtoQmf9,FALSE,VXNlcjo0ODc4,patroclus,patroclus,NA,2019-06-20T05:31:32Z,NA,4,NA,active,QmNVFKSZ7rj7rESez5VGhMiHmFMUWAttU2iEyEF2UfqCqm,NA
QXJ0aWNsZTo2NTE5,制憲國大與澳門－抗戰前的澳區代表盧煊仲,制憲國大與澳門-抗戰前的澳區代表盧煊仲,NA,上回在「澳門首位民選代表？國民大會選舉與李秉碩」中提到中華民國政府為了選出憲政上最高權力機構 — — 國民大會，進行了全國性民主選舉。可在實行憲政前，中國處於「訓政」階段，為了制定憲法以邁進憲政，於是決定在一九三六年舉行制憲國民大會。國民政府北伐成功後，根據孫中山的建國大綱，中國軍政時期結束，進入訓政時期。,zdpuAzSnhJ29ULwLV92cHtX2kbMmRKpQAqrZJgeJJKzgwt9Fc,FALSE,VXNlcjo3MDI5,horsehavehistory,馬有史,NA,2019-06-20T04:48:38Z,NA,0,NA,active,QmRVnG1F4qULwGKBKV361K5dihTWTJ67szyPTEQEbvZ56U,NA
QXJ0aWNsZTo2NTE4,Demise of Curiosity,demise-of-curiosity,NA,Note: 持续收紧的言论管制，虽然挂一漏万，还是需要在关键节点上尽可能有所记录。在我看来，华尔街见闻和好奇心日报的倒掉，意味着两年前就已经生效的《互联网新闻信息服务管理规定》终于长出了牙齿，也意味着来自非官方认证渠道的信息（公众号、数字信息平台），即使不提供传统意义上的时政新闻...,zdpuAsQmmmrCKiMPx2YdZ9aZrW2qxrPx1EqPed6suYyk8ZdKL,FALSE,VXNlcjo2MDg,bylijing2017,LilleJures,NA,2019-06-20T04:23:54Z,NA,0,NA,active,Qmb5uke9fctd4qVgJ2PzGMtiG7mQsnwSqPEUBRiyE9hzGF,NA
QXJ0aWNsZTo2NTE3,也谈新闻和阅读,也谈新闻和阅读,NA,这是我在Matters上发表的第一篇文章，因为没想好怎么取标题，所以就随意了一些，我觉得重要的是内容，不是标题或者框架。其实一直以来，我都在思考如何更好地阅读和接收信息，我自认为是一个重度新闻爱好者，然而从前几年开始，国内的新闻客户端基本就无法满足我的阅读需求了，相信国内的朋友也...,zdpuB1QA4jjKFYPUSWR57E6jx3imdNDpDHnZyY1CPV86qfrAy,FALSE,VXNlcjo3MTM2,lemonleafsky,Breakchain,NA,2019-06-20T03:55:54Z,NA,1,NA,active,QmXpXWDRqmzL3K4A73XfpQr8EjzsMiYXGpdyxoc42jmzmn,NA
QXJ0aWNsZTo2NTE2,Bai 台灣 - Day 9 預見‧轉彎,bai-台灣-day-9-預見-轉彎,NA,起床便有熱騰騰的飯糰等著我享用，除了在家裡可以有如此少爺般的待遇外，仲瑋，真是讓人有在家的感覺。收拾好昨天洗完的衣服，打包行李，在仲瑋家留下過夜的存證後，再次出發。幸好沒先跟素瑩姊姊說我要去國衛院轉轉，原本想說去看看那邊的環境，也許會有需要進國衛院打零工的時候也說不準。,zdpuArZAxykzfK8TnURguJ55MzNohW4ZGbLERV9TwBBwyPzqe,FALSE,VXNlcjoyMDA0,hsinchutsai,紅色鯡魚,NA,2019-06-20T02:44:14Z,NA,0,NA,active,QmbUuXArNh1jWabE5mukeD1VGCtGUX2JDB8bPcMa19WZgz,NA
QXJ0aWNsZTo2NTE1,梦,梦,NA,我在只能容身一人的狭仄隔间急速穿梭，在转角处摆脱了他。我看了一眼转角的暗门，里面空空荡荡。大多数暗门都是这样。继续切换。我在寻找什么？前面那个暗门是他的家。我想起他说想要回家。这个不足10平米，除了四面墙什么都没有的阴暗的家。我在他家的思索没有停留三秒。,zdpuApdRyeXVX6dyi7Mhe7fJ9zFHSypq14cGEhyvTipDAHwJ7,FALSE,VXNlcjo1Njk3,spring,春早,NA,2019-06-20T01:50:31Z,NA,0,NA,active,QmQBgLV18c1JUfoN9TFcN8sqwsr5JWiUAZbXc7sRJZezPW,NA
QXJ0aWNsZTo2NTE0,微软洪小文：应该庆幸，我们是第一代跟 AI 一起生活的人类,微软洪小文-应该庆幸-我们是第一代跟-ai-一起生活的人类,NA,本文首发于航通社，原创文章未经授权禁止转载。航通社 微信：lifeissohappy 微博：@航通社书航 6 月 19 日发于北京 6 月 19 日上午，北京五所高校联合发布今年的高考招生信息。,zdpuAkdcfEKDo99JbWcP7iqqoMCLfXv5N6P2pX8GmE18W8ypR,FALSE,VXNlcjoxNzcx,lishuhang,lishuhang,NA,2019-06-20T01:43:14Z,NA,0,NA,active,QmaBSiCZCeFSvSEeqAdgQNiHjCKshjBgoJZcrJZ7txbp1B,NA
QXJ0aWNsZTo2NTEz,回到未來？ 【大師鏈觀點】,回到未來-大師鏈觀點,NA,美國總統川普在佛州奧蘭多宣布競選連任，自認2020大選將是「回到未來」，重演2016年的戲碼。但他超過1小時的演說，全場充滿負面能量，大罵民主黨對手、新聞媒體和共和黨內建制派，彷彿回到2016年的競選場合，充斥個人負面情緒和不實指控，不禁令人搖頭，這就是美式民主嗎？,zdpuAr7hLgyRoPVwZwPb98UcR25R6s7ZDRPGy3pqjt7pA6o5u,FALSE,VXNlcjo2MTY0,c3331020,陳世昌,NA,2019-06-20T01:06:26Z,NA,0,NA,active,QmasTnfXWtDnPpk2U2PTPvsR3dvBiuYex1F3PwPgtgE5A2,NA
QXJ0aWNsZTo2NTEy,旁觀與體驗他人的痛苦—關於烏克蘭革命的劇場《Counting Sheep》,旁觀與體驗他人的痛苦-關於烏克蘭革命的劇場-counting-sheep,NA,Selfconscious Production製作的《Counting Sheep》，是2019年位於倫敦廢棄地下鐵隧道內的Vault Festival的重點節目，以體驗劇場方式呈現烏克蘭革命及當中的故事。,zdpuArBtZw2AcUUHshDJi34svcEyFGvVDPhjn5WboUJsWUT8q,FALSE,VXNlcjo1MzQw,felixism,felixism,NA,2019-06-19T22:37:00Z,NA,1,NA,active,QmeAnTvxNmPw5ZzoeV2vBTRimpX7rkxKHcEeXVKHp7HhkH,NA
QXJ0aWNsZTo2NTEx,不要让 Matters 给我又一个身份约束,不要让-matters-给我又一个身份约束,NA,身份约束是个普遍存在的问题：小朋友不能谈「大人才能谈的问题」，淑女不能开色色的玩笑，微博用户不能发党和国家不喜欢的话，就连我以前以实名身份写的博客也不能使其内容超出朋友们对我这个「人」的认知边界——用个通俗一点的说法，那就是「形象包袱」。因为已经有了某种固有的形象，为了维护该形象...,zdpuAzK5F7WJhuJBrY7xmJM4ouLPAccAEq6ShC4jWAk4DQPGi,FALSE,VXNlcjoyNjM0,hymnsin,Hymnsin,NA,2019-06-19T22:10:22Z,NA,12,NA,active,QmS4qeB1PycmVYWq6MDAd6V5HA6Nw8bptVdz7YEsZkfLRV,NA
QXJ0aWNsZTo2NTEw,“潘毅回应佳士运动”回避了哪些最关键问题，又暴露了什么问题？,潘毅回应佳士运动-回避了哪些最关键问题-又暴露了什么问题,NA,【原作者按】新近出现的左翼平台“怀火”发表了潘毅教授回应佳士运动诸多批评的一个长篇专访，我看到这篇专访几天后就写了这篇揭露批评文章。之后过了两天又看到了怀火与两名大陆工人斗争参与者对话的文章（简体版），以及昨天才又读到怀...,zdpuB1c4LNEVG8717mDTqTgKuESgLoPao9Ub6mmvj4Hv4tMrT,FALSE,VXNlcjo3NjY,1399068281,秋火,NA,2019-06-19T17:58:22Z,NA,2,NA,active,QmNr2UGMA3EyxUR3z5EHrSiTkPM5XmupPSoCEn4sAjcAE4,NA
QXJ0aWNsZTo2NTA3,108年運動i臺灣-夜YA ZUMBA PARTY,108年運動i臺灣-夜ya-zumba-party,NA,「108年夜YA Zumba Party」熱血登場 五百餘人齊聚南投會展中心大跳ZUMBA享受運動快感南投縣政府主辦「推廣女性參與運動計畫」活動為教育部體育署運動 ｉ臺灣計畫下的專案，由南投縣救國團承辦並規劃各類女性運動...,zdpuAuXZuMHFQQCvUqwTxnZozVDeSV9fBojx9y9xSwffkmMnh,FALSE,VXNlcjo2ODA1,wujoue,man,NA,2019-06-19T16:44:45Z,NA,0,NA,active,QmTSteUPtw9YM5ntDBgZ4dsQac6Rs1PoG8C5KJDGjccoFY,NA
QXJ0aWNsZTo2NTA2,初來報到 + 我的反送中生活雜記,初來報到-我的反送中生活雜記,NA,在Matters開放註冊後已經在這邊開了戶口，但因為未取得創作權限，也沒有渠道獲得MAT幣支持這邊的創作者，所以一直都是低度使用，甚至只是做CD-ROM。近日得悉所有Matters的用戶也能夠參與創作，算是掃除了在這個社群engage更多的一個制肘。,zdpuAsG1fDSYYSroKRsPPVQSRAEsBD6BxBEdNrWVh7v5Tm6Az,FALSE,VXNlcjozNTg5,fkh01,WrightFu,NA,2019-06-19T16:26:17Z,NA,1,NA,active,QmZymVuJ2FcRHQ29AvCXJcJ8kNZnTbU1mroBRk48fg61HG,NA
QXJ0aWNsZTo2NTA1,新民,新民,NA,新民的老婆最近半年头发陆陆续续掉了，从有一天梳头一抓一大把之后，陆陆续续一块一块的掉光，最后干脆剃了光头。去大大小小的医院检查做了各种大大小小的检查，都说身体没什么毛病。可家里儿子自从当了兵之后，女人也就没怎么焦心了，两...,zdpuAqhruuchbxu9cwom7ETmWBWCLdPTVYnnjYGf7WaZNMVcM,FALSE,VXNlcjo0NDUw,13671310237,角牧,NA,2019-06-19T16:25:17Z,NA,2,NA,active,QmXyvQy7fMgeWD1dMNKY3U6NoUTc8mzQsNYubEMPzc2Fts,NA
QXJ0aWNsZTo2NTA0,诗 | 「人们」,诗-人们,NA,人们会把指责和威胁当成话语，  如滚滚响雷，轰鸣不休。人们会把恶毒和嘲讽解成劝慰，  如粗鄙铁锈，狂堆不止。人们会把容忍和好心看成弱小，  如柔软面团，至死蹂躏。人们会把无声与静默想成屈同，  如隐形作物，无情忽视。人们扯着嗓子，仰起眼角，  看得见浮云，却看不到与之对视的眼神。,zdpuAsQPrUyctDBUS5FWBWe9hJyZXjVvwVKRjupmG69rYq7uu,FALSE,VXNlcjo0MzAx,yuki1113,Yuki,NA,2019-06-19T15:43:17Z,NA,0,NA,active,QmadZ3dfXL8uKKCDQP76LdJXPs1mhbmgL64QsqGVwa6ysE,NA
QXJ0aWNsZTo2NTAz,[004] 我如何成功戒煙,004-我如何成功戒煙,NA,Photo by Amir Hossein Keshavarz on Unsplash比起多數老煙槍，我的煙齡不算長。大概是五專二年級暑假打工時開始接觸香煙，那時候七星一包四十元，峰六十元。,zdpuApNSRDYiAbFBgBQUMcu6enLT1VyNuwAxo1cqEvZ1f1nE1,FALSE,VXNlcjo3MTAy,sam,mhtx,NA,2019-06-19T14:27:24Z,NA,0,NA,active,QmRB6vFgj43du3N9A6Qi4oH6i52TwnFrEndjDbDETd1rEV,NA
QXJ0aWNsZTo2NTAy,香港走向哪里？,香港走向哪里,NA,香港走到了十字路口。无论事情的起源是什么，对于一个只有七百万常居人口的城市，当一百万人走上街的时候，事情都变得异常复杂和重要. 它代表：香港的行政体制失去了平衡，无法就一个事情取得民众的认可。它代表：立法会失去了功能，他没有能够体现出民主代议制度中立法机构应该起到的作用，人民失去...,zdpuAt4J1mkL7H9gQy6rUJxUzTnY4sXo2py22TRBUV8ToUf9c,FALSE,VXNlcjo2NjUx,LincolnStarkteng,lincoln,NA,2019-06-19T14:22:03Z,NA,1,NA,active,QmacA4oeJi4Yoxsg2gDtoDL1yw7qrzjZT8eTUA7LQoXEZc,NA
QXJ0aWNsZTo2NTAx,言它 | 论上街散步与收人钱财,言它-论上街散步与收人钱财,NA,"按：本文原发于公众号收容所Asylum，因众所周知的原因原文已经消失。Prise de la Bastille et arrestation du gouverneur M. De Launay, le 14 juill...",zdpuAug56Zyg1vxyEmBhuAGeXEcrmAQtEY55VFaGTKo7LSHFL,FALSE,VXNlcjo1MTI4,sgdfjw,Zhizhou,NA,2019-06-19T14:12:22Z,NA,5,NA,active,QmdzC57PWF1TPMemeuhEsMdnsjV6Y9mExvTL9WzopmVL5B,NA
QXJ0aWNsZTo2NTAw,《香港第一課》34. 為什麼香港到現在還未有普選？,香港第一課-34-為什麼香港到現在還未有普選,NA,按人大常委二零零七的決定，香港本來最早可以二零一七年實施行政長官普選，之後可實施立法會普選。不過，由於二零一四／一五年的政改方案未獲通過，行政長官和立法會至今仍然沿用二零一二年的選舉模式，普選遙遙無期。,zdpuAoeYVoXaY5JGPTy5oytUnWwhbN3srexBwnsQx15pE6eVT,FALSE,VXNlcjo0OA,leungkaichihk,梁啟智,NA,2019-06-19T13:18:54Z,NA,3,NA,active,QmV2TSeSqBY9KG21mxsMCCDVPXmwnVZWW4hzMTXMtSJV2Q,NA
QXJ0aWNsZTo2NDk5,聽從召喚，讓寫作成為使命,聽從召喚-讓寫作成為使命,NA,听从召唤，让写作成为使命                  小说家，比起本来意义上的创造者，这时候仅是一个简单的斡旋人，介于普通的凡人和一种隐蔽的强力、一种超乎人类之上的存在、一种永恒精神、一个神灵之间……[1]                                  ...,zdpuAvdHPu6fborWbjxc3fDzku6ArfpfMaAoSkNLkSuZd9TDp,FALSE,VXNlcjo1NDIx,chaichunya1975,柴春芽,NA,2019-06-19T13:09:11Z,NA,4,NA,active,QmaL4ii473nZJc4ZobXsjEhm78SB4wXxQLWuSfQXm9EaNM,NA
QXJ0aWNsZTo2NDk4,Matters Desktop App,matters-desktop-app,NA,Matters Desktop App PWA 桌面端效果正如 Denken Chen 在 Matters Web App 中所提到的『Matters 網站已經支援 Progressive Web App 的一些特性』，...,zdpuAmxzpbHphrFosDC2ifPAjQK4hJWFHbGv9k6FATgW57Pzw,FALSE,VXNlcjo1NDg2,zimablues,ZimaBlues,NA,2019-06-19T12:27:39Z,NA,1,NA,active,QmcENcao2HodzbDD2hVxthkovyrm2Nb3i5hyw31tBbTHu5,NA
QXJ0aWNsZTo2NDk3,聊聊罗永浩,聊聊罗永浩,NA,最近《人物》出了一篇《罗永浩 锤下那个理想主义者》，写了不少罗永浩当CEO的细节，罗永浩还发了篇微博澄清（外链不了，在https://www.weibo.com/laoluoyonghao，「好多人转给我，我也看了」那篇就是）。我突然有个感悟：罗永浩的理想主义，和他做手机，真是...,zdpuApFFPfwYWLmnqU24sfFTudvkJZ62PNmhrReVWjEabCBtv,FALSE,VXNlcjox,Andy,Andy,NA,2019-06-19T12:10:30Z,NA,6,NA,active,QmdQrYFk5MkyPfZhvkqrKGi5YviQBETmsrxdyUrdjzPiJ5,NA
